cctv2,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000317/index.m3u8?IASHttpSessionId=
CCTV2,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226122/1.m3u8
CCTV3,待分类,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch12101814165876183439.rsc/70035_Uni.sdp
CCTV3,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226165/1.m3u8
CCTV3,待分类,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch21072816504132734115.rsc/91877_Uni.sdp
cctv3,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000359/index.m3u8?IASHttpSessionId=
CCTV4,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226124/1.m3u8
CCTV4,待分类,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch17121814361050007455.rsc/75843_Uni.sdp
cctv4,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000320/index.m3u8?IASHttpSessionId=
cctv4k,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000382/index.m3u8?IASHttpSessionId=
CCTV4K,待分类,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch23122814382128126762.rsc/99912_Uni.sdp
cctv4美洲,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000351/index.m3u8?IASHttpSessionId=
CCTV4美洲,待分类,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch21062215392161397058.rsc/91682_Uni.sdp
CCTV4欧洲,待分类,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch21062215382556856499.rsc/91655_Uni.sdp
cctv4欧洲,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000350/index.m3u8?IASHttpSessionId=
CCTV5,待分类,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch21072816512692879794.rsc/91882_Uni.sdp
cctv5,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000360/index.m3u8?IASHttpSessionId=
CCTV5,待分类,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch12101814173650174727.rsc/69979_Uni.sdp
CCTV5,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226146/1.m3u8
CCTV5+,待分类,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch11061217321508656858.rsc/70007_Uni.sdp
cctv5+,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000316/index.m3u8?IASHttpSessionId=
CCTV6,待分类,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch12101814181257469325.rsc/70059_Uni.sdp
cctv6,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000361/index.m3u8?IASHttpSessionId=
CCTV6,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226148/1.m3u8
CCTV6,待分类,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch21072816530254611367.rsc/91842_Uni.sdp
CCTV7,待分类,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch15111015535263088598.rsc/69960_Uni.sdp
CCTV7,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226143/1.m3u8
cctv7,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000318/index.m3u8?IASHttpSessionId=
CCTV8,待分类,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch12101814184171314624.rsc/70064_Uni.sdp
cctv8,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000362/index.m3u8?IASHttpSessionId=
CCTV8,待分类,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch21072816531463294165.rsc/91850_Uni.sdp
CCTV8,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226167/1.m3u8
CCTV9,待分类,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch15050917541424212319.rsc/70042_Uni.sdp
cctv9,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000319/index.m3u8?IASHttpSessionId=
CETV-1,待分类,http://192.168.31.2:4022/rtp/239.21.2.7:5002
CETV-1,待分类,http://123.235.73.237:9901/tsfile/live/0002_46.m3u8?key=txiptv
CETV-1,待分类,http://150.138.8.143/00/SNM/CHANNEL00000076/index.m3u8
CETV-2,待分类,http://192.168.31.2:4022/rtp/239.21.2.8:5002
CETV-2,待分类,http://150.138.8.143/00/SNM/CHANNEL00000077/index.m3u8
CETV-4,待分类,http://150.138.8.143/00/SNM/CHANNEL00000666/index.m3u8
CETV-4,待分类,http://192.168.31.2:4022/rtp/239.21.2.129:5002
CETV-4,待分类,http://123.235.73.237:9901/tsfile/live/0002_51.m3u8?key=txiptv
CETV-生态环境,待分类,http://150.138.8.143/00/SNM/CHANNEL00000644/index.m3u8
CETV-生态环境,待分类,http://150.138.8.143/00/SNM/CHANNEL00000671/index.m3u8
CETV-生态环境,待分类,http://192.168.31.2:4022/rtp/239.21.2.160:5002
CETV1,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225775/1.m3u8
CETV4,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226153/1.m3u8
CGTN,待分类,http://192.168.31.2:4022/rtp/239.21.1.10:5002
CGTN,待分类,http://150.138.8.143/00/SNM/CHANNEL00000352/index.m3u8
CGTN,待分类,http://150.138.8.143/00/SNM/CHANNEL00000009/index.m3u8
CGTN,待分类,http://192.168.31.2:4022/rtp/239.21.2.30:5002
CGTN,待分类,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch15050914501799552135.rsc/70003_Uni.sdp
cgtn,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000352/index.m3u8?IASHttpSessionId=
cgtn1,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000357/index.m3u8?IASHttpSessionId=
cgtn阿语,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000356/index.m3u8?IASHttpSessionId=
CGTN阿语,待分类,http://192.168.31.2:4022/rtp/239.21.2.34:5002
CGTN阿语,待分类,http://150.138.8.143/00/SNM/CHANNEL00000356/index.m3u8
CGTN阿语,待分类,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch21062215414116185265.rsc/91594_Uni.sdp
CGTN俄语,待分类,http://192.168.31.2:4022/rtp/239.21.2.35:5002
CGTN俄语,待分类,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch21062215415309865050.rsc/91606_Uni.sdp
CGTN俄语,待分类,http://150.138.8.143/00/SNM/CHANNEL00000357/index.m3u8
