name,url
[BD]tvbs新闻 *wj,https://stream1.freetv.fun/tvbsxin-wen---wj-3.m3u8
[BD]tvbs欢乐 *wj,https://stream1.freetv.fun/tvbshuan-le---wj-1.m3u8
[BD]taiwan plus tv[geo-blocked],https://stream1.freetv.fun/taiwan-plus-tv-1.m3u8
[BD]roll,https://stream1.freetv.fun/roll-1.m3u8
[BD]三立新闻[geo-blocked],https://stream1.freetv.fun/san-li-xin-wen-4.ctv
[BD]三立台湾[geo-blocked],https://stream1.freetv.fun/san-li-tai-wan-4.ctv
[BD]三立台湾 *wj,https://stream1.freetv.fun/san-li-tai-wan---wj-2.m3u8
[BD]三立都会 *wj,https://stream1.freetv.fun/san-li-du-hui---wj-1.m3u8
[HD]中天娱乐[geo-blocked],https://stream1.freetv.fun/zhong-tian-yu-le-2.m3u8
[BD]中天娱乐 *wj,https://stream1.freetv.fun/zhong-tian-yu-le---wj-3.m3u8
[BD]中天新闻 *wj,https://stream1.freetv.fun/zhong-tian-xin-wen---wj-1.m3u8
[HD]中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-10.ctv
[BD]中天综合 *wj,https://stream1.freetv.fun/zhong-tian-zong-he---wj-3.m3u8
[BD]中视,https://stream1.freetv.fun/zhong-shi-8.ctv
[BD]中视 *wj,https://stream1.freetv.fun/zhong-shi---wj-2.m3u8
[BD]中视新闻 *wj,https://stream1.freetv.fun/zhong-shi-xin-wen---wj-4.m3u8
[BD]中视经典 *wj,https://stream1.freetv.fun/zhong-shi-jing-dian---wj-1.m3u8
[BD]中视菁采,https://stream1.freetv.fun/zhong-shi-jing-cai-3.ctv
[BD]亚洲旅游 *wj,https://stream1.freetv.fun/ya-zhou-lu-you---wj-1.m3u8
[SD]亚洲旅游[geo-blocked],https://stream1.freetv.fun/ya-zhou-lu-you-5.ctv
[HD]人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-6.m3u8
[BD]八大戏剧 *wj,https://stream1.freetv.fun/ba-da-xi-ju---wj-3.m3u8
[BD]八大第一 *wj,https://stream1.freetv.fun/ba-da-di-yi---wj-2.m3u8
[BD]八大综合 *wj,https://stream1.freetv.fun/ba-da-zong-he---wj-1.m3u8
[BD]小公视,https://stream1.freetv.fun/xiao-gong-shi-1.ctv
[BD]公視 *wj,https://stream1.freetv.fun/gong-shi---wj-4.m3u8
[BD]公视 *wj,https://stream1.freetv.fun/gong-shi---wj-2.m3u8
[SD]公视戏剧[geo-blocked],https://stream1.freetv.fun/gong-shi-xi-ju-4.ctv
[BD]公视台语,https://stream1.freetv.fun/gong-shi-tai-yu-2.ctv
[BD]博斯网球 *wj,https://stream1.freetv.fun/bo-si-wang-qiu---wj-2.m3u8
[BD]博斯高球二 *wj,https://stream1.freetv.fun/bo-si-gao-qiu-er---wj-2.m3u8
[BD]博斯运动二 *wj,https://stream1.freetv.fun/bo-si-yun-dong-er---wj-3.m3u8
[BD]博斯魅力 *wj,https://stream1.freetv.fun/bo-si-mei-li---wj-1.m3u8
[BD]原住民卫视,https://stream1.freetv.fun/yuan-zhu-min-wei-shi-1.ctv
[BD]台视,https://stream1.freetv.fun/tai-shi-5.ctv
[BD]台视 *wj,https://stream1.freetv.fun/tai-shi---wj-2.m3u8
[BD]台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-17.m3u8
[BD]台视新闻 *wj,https://stream1.freetv.fun/tai-shi-xin-wen---wj-1.m3u8
[BD]台视新闻hd *wj,https://stream1.freetv.fun/tai-shi-xin-wen-hd--wj-1.m3u8
[VGA]唯心电视,https://stream1.freetv.fun/wei-xin-dian-shi-5.m3u8
[BD]大愛 *wj,https://stream1.freetv.fun/da-ai---wj-1.m3u8
[BD]大愛電视 *wj,https://stream1.freetv.fun/da-ai-dian-shi---wj-1.m3u8
[SD]好莱坞电影[geo-blocked],https://stream1.freetv.fun/hao-lai-wu-dian-ying-4.ctv
[BD]好莱坞电影 *wj,https://stream1.freetv.fun/hao-lai-wu-dian-ying---wj-2.m3u8
[BD]好消息 *wj,https://stream1.freetv.fun/hao-xiao-xi---wj-1.m3u8
[SD]好消息2 *wj,https://stream1.freetv.fun/hao-xiao-xi-2--wj-1.m3u8
[BD]年代新闻 *wj,https://stream1.freetv.fun/nian-dai-xin-wen---wj-1.m3u8
[SD]成龙,https://stream1.freetv.fun/cheng-long-2.m3u8
[HD]亚洲新闻,https://stream1.freetv.fun/ya-zhou-xin-wen-1.m3u8
[BD]东森幼幼 *wj,https://stream1.freetv.fun/dong-sen-you-you---wj-1.m3u8
[BD]东森戏剧 *wj,https://stream1.freetv.fun/dong-sen-xi-ju---wj-2.m3u8
[BD]东森新闻 *wj,https://stream1.freetv.fun/dong-sen-xin-wen---wj-1.m3u8
[BD]东森羊片 *wj,https://stream1.freetv.fun/dong-sen-yang-pian---wj-2.m3u8
[BD]东森综合[geo-blocked],https://stream1.freetv.fun/dong-sen-zong-he-4.ctv
[BD]东森綜合 *wj,https://stream1.freetv.fun/dong-sen-zong-he---wj-1.m3u8
[BD]東森美洲,https://stream1.freetv.fun/dong-sen-mei-zhou-3.m3u8
[BD]东森美洲2,https://stream1.freetv.fun/dong-sen-mei-zhou-2-1.m3u8
[BD]东森美洲新闻台,https://stream1.freetv.fun/dong-sen-mei-zhou-xin-wen-1.m3u8
[BD]东森财经 *wj,https://stream1.freetv.fun/dong-sen-cai-jing---wj-1.m3u8
[BD]东森财经新闻 *wj,https://stream1.freetv.fun/dong-sen-cai-jing-xin-wen---wj-1.m3u8
[BD]东森超视[geo-blocked],https://stream1.freetv.fun/dong-sen-chao-shi-1.ctv
[BD]东森超视34.5,https://stream1.freetv.fun/dong-sen-chao-shi-34-5-1.m3u8
[BD]东森电影 *wj,https://stream1.freetv.fun/dong-sen-dian-ying---wj-1.m3u8
[BD]东森电影[geo-blocked],https://stream1.freetv.fun/dong-sen-dian-ying-6.ctv
[BD]民视 *wj,https://stream1.freetv.fun/min-shi---wj-1.m3u8
[BD]民视hd *wj,https://stream1.freetv.fun/min-shi-hd--wj-2.m3u8
[BD]民视,https://stream1.freetv.fun/min-shi-1.ctv
[SD]民视影剧[geo-blocked],https://stream1.freetv.fun/min-shi-ying-ju-2.ctv
[BD]民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-4.ctv
[BD]民视新闻 *wj,https://stream1.freetv.fun/min-shi-xin-wen---wj-1.m3u8
[SD]民视旅游[geo-blocked],https://stream1.freetv.fun/min-shi-lu-you-4.ctv
[BD]民视第一,https://stream1.freetv.fun/min-shi-di-yi-1.ctv
[BD]民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-7.ctv
[BD]民视台湾 *wj,https://stream1.freetv.fun/min-shi-tai-wan---wj-1.m3u8
[BD]纬来日本 *wj,https://stream1.freetv.fun/wei-lai-ri-ben---wj-1.m3u8
[HD]纬来精彩[geo-blocked],https://stream1.freetv.fun/wei-lai-jing-cai-1.m3u8
[BD]纬来育乐[geo-blocked],https://stream1.freetv.fun/wei-lai-yu-le-2.ctv
[BD]纬来体育 *wj,https://stream1.freetv.fun/wei-lai-ti-yu---wj-1.m3u8
[HD]緯來體育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv
[BD]台視新聞,https://stream1.freetv.fun/tai-shi-xin-wen-12.m3u8
[BD]台视新聞,https://stream1.freetv.fun/tai-shi-xin-wen-21.m3u8
[BD]台视综合,https://stream1.freetv.fun/tai-shi-zong-he-1.ctv
[BD]台视财经,https://stream1.freetv.fun/tai-shi-cai-jing-4.ctv
[BD]华艺中文 *wj,https://stream1.freetv.fun/hua-yi-zhong-wen---wj-2.m3u8
[BD]华视,https://stream1.freetv.fun/hua-shi-7.ctv
[BD]华视 *wj,https://stream1.freetv.fun/hua-shi---wj-1.m3u8
[HD]華視,https://stream1.freetv.fun/hua-shi-5.ctv
[BD]华视教育体育文化,https://stream1.freetv.fun/hua-shi-jiao-yu-ti-yu-wen-hua-1.ctv
[BD]华视新闻,https://stream1.freetv.fun/hua-shi-xin-wen-2.ctv
[SD]靖天戏剧[geo-blocked],https://stream1.freetv.fun/jing-tian-xi-ju-2.ctv
[SD]靖天映画[geo-blocked],https://stream1.freetv.fun/jing-tian-ying-hua-4.ctv
[BD]靖天资讯[geo-blocked],https://stream1.freetv.fun/jing-tian-zi-xun-1.ctv
[SD]非凡新闻[geo-blocked],https://stream1.freetv.fun/fei-fan-xin-wen-5.ctv
[BD]非凡新闻 *wj,https://stream1.freetv.fun/fei-fan-xin-wen---wj-4.m3u8
[SD]龙华戏剧[geo-blocked],https://stream1.freetv.fun/long-hua-xi-ju-5.ctv
[SD]龙华日韩[geo-blocked],https://stream1.freetv.fun/long-hua-ri-han-5.ctv
[BD]mediacorp 5 *wj,https://stream1.freetv.fun/mediacorp-5--wj-1.m3u8
[HD]axn,https://stream1.freetv.fun/axn-6.ctv
[BD]m plus[geo-blocked],https://stream1.freetv.fun/m-plus-1.m3u8
[BD]cna[geo-blocked],https://stream1.freetv.fun/cna-9.m3u8
[BD]channel 5,https://stream1.freetv.fun/channel-5-6.m3u8
[BD]channel 8,https://stream1.freetv.fun/channel-8-2.m3u8
[SD]movies action (1080p),https://stream1.freetv.fun/movies-action-1.m3u8
[BD]xite hits[geo-blocked],https://stream1.freetv.fun/xite-hits-1.m3u8
[BD]hits(tw) =[geo-blocked],https://stream1.freetv.fun/hits-13.ctv
[VGA]job tv,https://stream1.freetv.fun/job-tv-1.m3u8
[BD]u channel,https://stream1.freetv.fun/u-channel-1.m3u8
[BD]okto tv[geo-blocked],https://stream1.freetv.fun/okto-tv-1.m3u8
[BD]roya action,https://stream1.freetv.fun/roya-action-1.m3u8
[HD]sony channel,https://stream1.freetv.fun/sony-channel-5.m3u8
[BD]sony one faves[geo-blocked],https://stream1.freetv.fun/sony-one-faves-1.m3u8
[HD]sony one classics,https://stream1.freetv.fun/sony-one-classics-1.m3u8
[HD]thrill *wj,https://stream1.freetv.fun/thrill--wj-1.m3u8
